program,age,rating,directs,kid
no,SOM,3,9,CASTRJ09
no,WUH,3,9,CATTAG01
no,HOS,3,9,CELESB01
no,WUH,3,9,CHADIY01
no,HOS,3,9,CHARLC07
no,SOM,3,9,CHASEJ05
no,WUH,3,9,CHATHS01
no,SOM,3,9,CHENGE04
no,HOS,3,9,CHIBBP01
no,HOS,3,9,CHICOA02
no,WUH,3,9,CHIOUF01
no,WUH,3,9,CHOIE08
no,HOS,3,9,CHOIE09
no,HSI,3,9,CLARKA15
no,WUH,3,9,CLARKD18
no,HOS,3,9,CLARKQ01
no,HOS,3,9,COCHRT02
no,WUH,3,9,COLEMT05
no,WUH,3,9,COLLEJ04
no,WUH,3,9,COLLIS14
no,WUH,3,9,CORZOC01
no,LMC,3,9,COXE01
no,WUH,3,9,CRONIL02
no,HSI,3,9,CROWEJ02
no,SOM,3,9,CS3989
no,HOS,3,9,CUMBEB01
no,HOS,3,9,CUMMIA02
no,HSI,3,9,CURREG01
no,SOM,3,9,CZ674
no,HOS,3,9,DACOSY02
no,SOM,3,9,DARDEM01
no,SOM,3,9,DAURAC01
no,HSI,3,9,DEJESR03
no,HSI,3,9,DELINA01
no,HOS,3,9,DENISJ02
no,HOS,3,9,DEORTM01
no,WUH,3,9,DEQUIR01
no,WUH,3,9,DERASK01
no,HOS,3,9,DERIVB01
no,SOM,3,9,DIAZM08
no,WUH,3,9,DIAZM23
no,SOM,3,9,DIAZS14
no,SPH,3,9,DIEPPD01
no,WUH,3,9,DIMONT01
no,HOS,3,9,DK1139
no,WUH,3,9,DOBLEF01
no,LMC,3,9,DOMINN04
no,NLF,3,9,DONALS03
no,HOS,3,9,DUBOIA01
no,WUH,3,9,DUCATM01
no,HOS,3,9,DUNCAR01
no,WUH,3,9,DUNNK06
no,WUH,3,9,DURAND07
no,WUH,3,9,DURANJ07
no,SOM,3,9,DVORKE01
no,HOS,3,9,DWYERM01
no,WUH,3,9,DYLAGM01
no,HSI,3,9,E546JLY
no,WUH,3,9,ECCLEM01
no,HOS,3,9,EDWARE04
no,HSI,3,9,EGBETJ01
no,HOS,3,9,EICKEA01
no,LMC,3,9,ENRIQM03
no,LMC,3,9,EO738
no,WUH,3,9,EPPSR02
no,WUH,3,9,ESCORC01
no,WUH,3,9,ESPOSA06
no,SOM,3,9,EUDEMT01
no,HSI,3,9,EW1040
no,SOM,3,9,FALCOA03
no,HOS,3,9,FARGAW01
no,WUH,3,9,FARGNK01
no,HSI,3,9,FARLEB01
no,NLF,3,9,FELIZF02
no,IMG,3,9,FERNAJ12
no,LMC,3,9,FERNAN08
no,WUH,3,9,FERNAS12
no,SOM,3,9,FIENCM01
no,HOS,3,9,FIGUEE09
no,SOM,3,9,FINERP01
no,HOS,3,9,FISHMR01
no,HSI,3,9,FITZGM07
no,WUH,3,9,FITZSC01
no,SOM,3,9,FRANCL08
no,HOS,3,9,FRAZIS02
no,HOS,3,9,FROSTT01
no,HOS,3,9,FTH203
no,HOS,3,9,GARCIS14
no,WUH,3,9,GARDNK01
no,WUH,3,9,GIAMMC01
no,WUH,3,9,GILLEJ06
no,LMC,3,9,GILROA01
no,HOS,3,9,GLAZIC01
no,WUH,3,9,GOLDBB07
no,WUH,3,9,GOLDET01
no,HOS,3,9,GONZAC32
no,WUH,3,9,GOORLN01
no,HOS,3,9,GOUVEA01
no,HOS,3,9,GRAYN01
no,WUH,3,9,GRECOF01
no,SOM,3,9,GREENA21
no,WUH,3,9,GREENI06
no,WUH,3,9,GROSSJ15
no,WUH,3,9,GROSSM09
no,HOS,3,9,GROTHT01
no,WUH,3,9,GUTMAA02
no,SOM,3,9,HALLJ10
no,WUH,3,9,HANTOA01
no,HSI,3,9,HAOY03
no,HOS,3,9,HARLES02
no,IMG,3,9,HARRIE07
no,WUH,3,9,HARRII02
no,WUH,3,9,HARRIJ26
no,WUH,3,9,HARRYO01
no,WUH,3,9,HASSAB03
no,IMG,3,9,HERNAL17
no,WUH,3,9,HESSH01
no,WUH,3,9,HILLA07
no,WUH,3,9,HILLAR02
no,WUH,3,9,HINCHM01
no,SOM,3,9,HINKLA01
no,WUH,3,9,HOEKK01
no,HOS,3,9,HOLLES01
no,WUH,3,9,HOWELC03
no,WUH,3,9,HUERTM02
no,LMC,3,9,IADGAE01
no,SOM,3,9,IASHON01
no,HOS,3,9,IBARRG01
no,HSI,3,9,INUKAR01
no,HOS,3,9,IRWINS01
no,WUH,3,9,JACKSJ15
no,WUH,3,9,JACOBS21
no,WUH,3,9,JAIMOS01
no,HOS,3,9,JAMEST12
no,WUH,3,9,JAQUEJ02
no,HOS,3,9,JENKIM05
no,SOM,3,9,JIHF01
no,SOM,3,9,JJ1097
no,HOS,3,9,JOHNSJ07
no,HSI,3,9,JOHNSS42
no,HSI,3,9,JONESM19
no,HOS,3,9,JONESS02
no,WUH,3,9,JORDAK04
no,LMC,3,9,KAZINE01
no,HOS,3,9,KELLYA02
no,HOS,3,9,KGO221
no,WUH,3,9,KHATOT01
no,WUH,3,9,KOPPES02
no,HSI,3,9,KURMAV01
no,SOM,3,9,LA1631
no,SOM,3,9,LAMADJ01
no,HOS,3,9,LANDES03
no,WUH,3,9,LANGHT03
no,HSI,3,9,LARAM02
no,WUH,3,9,LARAQP01
no,WUH,3,9,LAUCEO01
no,SOM,3,9,LAURYT01
no,HJD,3,9,LAWSON02
no,HSI,3,9,LAZARG03
no,HOS,3,9,LEALR01
no,HJD,3,9,LEANDY02
no,WUH,3,9,LEATHS02
no,HSI,3,9,LEES50
no,WUH,3,9,LEITCA02
no,WUH,3,9,LETIZA01
no,WUH,3,9,LEVYS08
no,HOS,3,9,LEWIST04
no,SOM,3,9,LIF07
no,HSI,3,9,LIMAGS01
no,HOS,3,9,LIPSCS02
no,SOM,3,9,LISSAN01
no,WUH,3,9,LOGIUF01
no,HOS,3,9,LOPEZC08
no,WUH,3,9,LOPEZK08
no,SOM,3,9,LOPEZV03
no,SOM,3,9,LUNDQD01
no,HOS,3,9,LWK219
no,HOS,3,9,MACKT02
no,HSI,3,9,MAINOC01
no,WUH,3,9,MAJEWJ01
no,SPH,3,9,MAKOOA01
no,HJD,3,9,MALCOM02
no,WUH,3,9,MANGAN01
no,WUH,3,9,MANGRA02
no,SOM,3,9,MANNIC01
no,WUH,3,9,MARCHA08
no,HOS,3,9,MARQUA01
no,SOM,3,9,MARTAM01
no,SOM,3,9,MARTIA15
no,WUH,3,9,MARTIE23
no,IMG,3,9,MARTIS18
no,SOM,3,9,MATTIM04
no,WUH,3,9,MCCREL01
no,HSI,3,9,MCCROE01
no,HOS,3,9,MCDOUD01
no,HSI,3,9,MCFADM02
no,WUH,3,9,MCGOWC01
no,HSI,3,9,MCKEND04
no,HSI,3,9,MCKEVT01
no,LMC,3,9,MCLAUT05
no,HOS,3,9,MCLEAL02
no,SOM,3,9,MCNEIM01
no,WUH,3,9,MCPHEJ02
no,SOM,3,9,MCPHER01
no,WUH,3,9,MEDINR03
no,SOM,3,9,MEGGSM01
no,HJD,3,9,MEIKLA01
no,HOS,3,9,MEINWP01
no,WUH,3,9,MERCEM03
no,WUH,3,9,MICHED05
no,HOS,3,9,MIDDLB01
no,HOS,3,9,MILLAM02
no,HSI,3,9,MILLEK17
no,WUH,3,9,MIONEA01
no,HOS,3,9,MJB499
no,WUH,3,9,MOELLD01
no,HJD,3,9,MONTAD02
no,SOM,3,9,MONTAM10
no,HOS,3,9,MORADC01
no,SOM,3,9,MORALC07
no,HOS,3,9,MORONV01
no,WUH,3,9,MORRIH03
no,LMC,3,9,MOYERS01
no,HOS,3,9,NARAYP02
no,HOS,3,9,NF241
no,WUH,3,9,NICOLS04
no,HOS,3,9,NORDEG01
no,SOM,3,9,NYACKD01
no,LMC,3,9,OCRANE01
no,WUH,3,9,OLIVEM17
no,HOS,3,9,ONOFRR01
no,SOM,3,9,ORTEGP01
no,LMC,3,9,OSORIZ01
no,LMC,3,9,OUTENS01
no,HJD,3,9,PADILL02
no,HOS,3,9,PANTUA01
no,LMC,3,9,PARAST01
no,HJD,3,9,PARKET03
no,WUH,3,9,PAULIY01
no,WUH,3,9,PAUYOD01
no,SOM,3,9,PEACOJ04
no,HJD,3,9,PEREZJ22
no,WUH,3,9,PEREZJ41
no,HOS,3,9,PERSAU01
no,WUH,3,9,PESANC01
no,SOM,3,9,PETERA08
no,SOM,3,9,PHILIL03
no,WUH,3,9,PICINJ02
no,WUH,3,9,PINKHJ01
no,SOM,3,9,PML328
no,HSI,3,9,PRATTF01
no,LMC,3,9,PRAWLO01
no,HOS,3,9,PROPHG01
no,LMC,3,9,PYLESB01
no,IMG,3,9,QAYYUM01
no,HOS,3,9,QUEBEF01
no,HOS,3,9,RAFTEK01
no,HSI,3,9,RAMNAC01
no,SOM,3,9,RAUFA01
no,WUH,3,9,REARDC01
no,HSI,3,9,REIDE04
no,HSI,3,9,REILLT02
no,HSI,3,9,REISM02
no,SOM,3,9,RER4
no,LMC,3,9,RFV2012
no,WUH,3,9,RHYMEC01
no,WUH,3,9,RINALK01
no,WUH,3,9,RIOSC10
no,WUH,3,9,RIVERC21
no,HOS,3,9,RIVERN12
no,WUH,3,9,RIVERT15
no,SOM,3,9,RMV267
no,WUH,3,9,ROBERC17
no,HOS,3,9,RODRIJ23
no,HOS,3,9,RODRIM38
no,HJD,3,9,ROESCP01
no,LMC,3,9,ROMANP05
no,HOS,3,9,ROMERL01
no,SOM,3,9,ROSADD03
no,SOM,3,9,ROSALI01
no,WUH,3,9,ROTHHJ01
no,WUH,3,9,ROYSTK02
no,LMC,3,9,RSC436
no,IMG,3,9,SAADK01
no,WUH,3,9,SACKNT01
no,SOM,3,9,SAKAVA01
no,WUH,3,9,SALAND01
no,WUH,3,9,SALLIB01
no,HSI,3,9,SAMIAM01
no,WUH,3,9,SANONS01
no,HOS,3,9,SANSAP01
no,WUH,3,9,SANTIF04
no,SOM,3,9,SARDEJ01
no,HOS,3,9,SARPOK01
no,WUH,3,9,SAVAGH01
no,WUH,3,9,SCEPPS01
no,HOS,3,9,SCHAPS01
no,WUH,3,9,SCHUCL01
no,WUH,3,9,SEGOVV01
no,WUH,3,9,SGARAL01
no,WUH,3,9,SHAHJ07
no,WUH,3,9,SHARMA13
no,HOS,3,9,SHAWA04
no,HJD,3,9,SHAWE02
no,WUH,3,9,SHAYT02
no,SOM,3,9,SHEAM03
no,SOM,3,9,SIDDIM11
no,HOS,3,9,SIMMOD04
no,WUH,3,9,SIMPKS01
no,HOS,3,9,SINGHT07
no,HSI,3,9,SIPASG01
no,SOM,3,9,SL7138
no,WUH,3,9,SMITHD35
no,HJD,3,9,SMITHJ03
no,HJD,3,9,SMITHS12
no,WUH,3,9,SMITHT27
no,HSI,3,9,SOLOMM07
no,HOS,3,9,SONGE03
no,WUH,3,9,SOSAL02
no,LMC,3,9,SOTOR02
no,WUH,3,9,SOULAC01
no,HSI,3,9,SPADAL02
no,HSI,3,9,STARMG01
no,WUH,3,9,STEPHH03
no,WUH,3,9,SUNNYS01
no,LMC,3,9,SUTHEC01
no,HOS,3,9,SWIRNH01
no,HSI,3,9,TACCAD01
no,HOS,3,9,TALISE01
no,HOS,3,9,TENNAG01
no,WUH,3,9,TERANL01
no,WUH,3,9,TERESJ01
no,SOM,3,9,THILLJ01
no,HSI,3,9,THOMAR14
no,HSI,3,9,THOMAR27
no,WUH,3,9,THOMAR28
no,HOS,3,9,THOMPS05
no,LMC,3,9,THORNZ01
no,HOS,3,9,TILLMC01
no,HOS,3,9,TOLMAJ01
no,LMC,3,9,TORREN14
no,WUH,3,9,TRAVEM02
no,SOM,3,9,TREYGT01
no,WUH,3,9,TRICAM01
no,SOM,3,9,TSG284
no,HOS,3,9,TURNEB03
no,LMC,3,9,TURSUN01
no,LMC,3,9,VASQUT03
no,HOS,3,9,VASQUW03
no,SOM,3,9,VAYSMA01
no,HOS,3,9,VEGACM01
no,LMC,3,9,VELEZJ07
no,HOS,3,9,VENABD01
no,WUH,3,9,VENTUE03
no,SOM,3,9,VERAJ04
no,SPH,3,9,VOLKML01
no,SOM,3,9,WAFFEB01
no,NLF,3,9,WALKEK11
no,SOM,3,9,WALLAA06
no,SOM,3,9,WANGD03
no,HSI,3,9,WAXMAS02
no,HOS,3,9,WEBERS03
no,HOS,3,9,WHITTM02
no,SOM,3,9,WILCHM03
no,NLF,3,9,WILLIC69
no,WUH,3,9,WILLIT37
no,HOS,3,9,WILLIW07
no,SOM,3,9,WILSO01
no,WUH,3,9,WINKLC02
no,HOS,3,9,WONGE05
no,HSI,3,9,WONGS17
no,WUH,3,9,WRIGHG04
no,WUH,3,9,YES03
no,WUH,3,9,YMAZM01
no,WUH,3,9,YUC11
no,HOS,3,9,ZACHAC01
no,NLF,3,9,ZAMBRM01
no,SOM,3,9,ZEYGES01
no,HOS,3,9,ZHANGA05
no,WUH,3,9,ZMOYRL01
no,WUH,3,9,ZUGARM01
no,HOS,4,9,TORREV03
no,HSI,4,9,ABESAU01
no,SOM,4,9,AGEYET01
no,LMC,4,9,AGUILS03
no,WUH,4,9,AKERD01
no,HOS,4,9,ALADIK01
no,SOM,4,9,ALAGOH01
no,HOS,4,9,ALEXAT06
no,HOS,4,9,ALLENK03
no,SOM,4,9,ALVARJ06
no,SPH,4,9,AMARA01
no,HSI,4,9,AMR469
no,LMC,4,9,ANTHOK03
no,SOM,4,9,ANTOVV01
no,HOS,4,9,ASB420
no,HSI,4,9,ASEHAE01
no,SPH,4,9,ATG260
no,HOS,4,9,AVALOS01
no,WUH,4,9,AZZARG02
no,HSI,4,9,BABALO02
no,SPH,4,9,BAEZG03
no,HSI,4,9,BAJJ01
no,HOS,4,9,BALLAK01
no,HOS,4,9,BARNEC04
no,HOS,4,9,BARNEE07
no,HSI,4,9,BASKEK01
no,WUH,4,9,BECKFS04
no,HOS,4,9,BELANJ01
no,HSI,4,9,BENDHL01
no,HSI,4,9,BENNEM04
no,SOM,4,9,BEROSM01
no,HOS,4,9,BERRYK01
no,HSI,4,9,BESTP01
no,SOM,4,9,BETOBL02
no,HJD,4,9,BLOOML04
no,LMC,4,9,BORIAR01
no,SOM,4,9,BORYSS01
no,SOM,4,9,BOSCON01
no,LMC,4,9,BOSSEE01
no,HOS,4,9,BOVELJ01
no,SOM,4,9,BOYDE02
no,HSI,4,9,BREGUJ01
no,WUH,4,9,BRIGAD01
no,HSI,4,9,BROWNC38
no,HOS,4,9,BROWNS33
no,HSI,4,9,BRUNOG03
no,HOS,4,9,BUTLEL04
no,WUH,4,9,CA1485
no,SOM,4,9,CAG645
no,HOS,4,9,CALATL01
no,HOS,4,9,CANLAJ01
no,WUH,4,9,CARLEL02
no,WUH,4,9,CASARC01
no,SPH,4,9,CASTRL04
no,HSI,4,9,CHAHAD01
no,HOS,4,9,CHANGJ12
no,SOM,4,9,CHAPAE01
no,HSI,4,9,CHAROP02
no,HOS,4,9,CHENGS08
no,HOS,4,9,CHUA04
no,HOS,4,9,CLEMEM01
no,HOS,4,9,COICHK01
no,SPH,4,9,CONDEE01
no,SOM,4,9,CONFOA01
no,WUH,4,9,COPPOD01
no,LMC,4,9,COSTEH01
no,SOM,4,9,COVASM01
no,LMC,4,9,CP693
no,HOS,4,9,CR1506
no,IMG,4,9,CREEDS01
no,WUH,4,9,CROFUJ01
no,LMC,4,9,CRUZA13
no,HJD,4,9,CRUZM01
no,SOM,4,9,CUZCOG01
no,SPH,4,9,CYT221
no,SOM,4,9,DAC437
no,LMC,4,9,DANILS01
no,SOM,4,9,DARKOM01
no,HSI,4,9,DAUTED01
no,HOS,4,9,DAVIDA10
no,HOS,4,9,DAVIDY01
no,WUH,4,9,DEANGL02
no,SPH,4,9,DEJESY01
no,HOS,4,9,DELACK02
no,HJD,4,9,DELGUL01
no,SOM,4,9,DELVAC02
no,SOM,4,9,DENIGV01
no,HSI,4,9,DENNIA01
no,HOS,4,9,DENTBJ01
no,HOS,4,9,DESILJ02
no,HOS,4,9,DIAZL03
no,SOM,4,9,DIZONC01
no,HOS,4,9,DOBBIM01
no,SPH,4,9,DOMINV02
no,HOS,4,9,DRESCN01
no,HJD,4,9,DRUMMN01
no,HOS,4,9,DUDEKL01
no,SOM,4,9,DUGREJ01
no,SOM,4,9,DUREJM01
no,WUH,4,9,DWYERM03
no,SOM,4,9,EAC476
no,HOS,4,9,EFTYCJ01
no,SOM,4,9,EISENA06
no,SOM,4,9,EKPOE01
no,SOM,4,9,ELBOUP01
no,SOM,4,9,ELDOML01
no,SOM,4,9,ELIASM04
no,SPH,4,9,ELLISS04
no,SOM,4,9,EMADIL01
no,LMC,4,9,ENGELY01
no,WUH,4,9,EPPK01
no,HOS,4,9,EVANSD07
no,WUH,4,9,EWALDB01
no,HOS,4,9,EWARTK01
no,HSI,4,9,FANFAS01
no,HOS,4,9,FEINSP01
no,HOS,4,9,FENKOS01
no,WUH,4,9,FERGUG02
no,LMC,4,9,FILPOM01
no,WUH,4,9,FITZGL02
no,LMC,4,9,FLEMMN01
no,HOS,4,9,FRIASE01
no,HJD,4,9,GAGLAJ01
no,WUH,4,9,GANDHA05
no,HSI,4,9,GANGEN01
no,LMC,4,9,GARCIA14
no,WUH,4,9,GARCIJ39
no,SOM,4,9,GARRIS05
no,HSI,4,9,GEHRZC01
no,HJD,4,9,GHIMIS02
no,SOM,4,9,GILROP01
no,SOM,4,9,GOBERR01
no,SOM,4,9,GONZAA44
no,HOS,4,9,GONZAB08
no,HOS,4,9,GONZAE01
no,HOS,4,9,GONZAF05
no,SOM,4,9,GONZAN13
no,LMC,4,9,GOOLCO01
no,SOM,4,9,GORELA02
no,HSI,4,9,GRADEA01
no,HOS,4,9,GRAHAC01
no,WUH,4,9,GRANAC01
no,HOS,4,9,GREENN09
no,SPH,4,9,GUOA02
no,WUH,4,9,GURRES01
no,SOM,4,9,GUTKIS01
no,WUH,4,9,GUZMAJ09
no,LMC,4,9,HABIBM04
no,HOS,4,9,HAFITJ01
no,LMC,4,9,HAMADM01
no,HOS,4,9,HARRYP02
no,LMC,4,9,HARVET02
no,HOS,4,9,HEATHS02
no,WUH,4,9,HERNAM29
no,WUH,4,9,HERNAM33
no,HOS,4,9,HILLS04
no,HOS,4,9,HILLST01
no,WUH,4,9,HOGGAB01
no,HSI,4,9,HOUSTC03
no,SOM,4,9,HSIEHS03
no,HOS,4,9,HUANGN01
no,HOS,4,9,HUNGA01
no,HOS,4,9,IB713
no,HOS,4,9,IBADLF01
no,SOM,4,9,ISLAMK03
no,HJD,4,9,JACKSG03
no,WUH,4,9,JACOME01
no,SOM,4,9,JC9155
no,HJD,4,9,JEANM03
no,HOS,4,9,JED368
no,SOM,4,9,JESCHI01
no,HOS,4,9,JLB320
no,SPH,4,9,JMC603
no,HOS,4,9,JOHNT01
no,HOS,4,9,JONESA08
no,HOS,4,9,JP573
no,HSI,4,9,JWA283
no,SOM,4,9,KAHNL02
no,SOM,4,9,KALLAK03
no,SOM,4,9,KAMDAM02
no,HSI,4,9,KAMINL02
no,SOM,4,9,KARGR01
no,SOM,4,9,KELLER04
no,WUH,4,9,KNUDSE02
no,HOS,4,9,KONTOA02
no,HSI,4,9,KRAGNH01
no,SOM,4,9,KREATD01
no,SOM,4,9,KREMPJ01
no,WUH,4,9,KRINEJ01
no,WUH,4,9,KRUPAK01
no,HJD,4,9,LABOYL01
no,HOS,4,9,LEES93
no,SOM,4,9,LEES98
no,SOM,4,9,LEEY28
no,WUH,4,9,LEONIT02
no,SOM,4,9,LEVITH02
no,HOS,4,9,LEW283
no,SOM,4,9,LHC275
no,SOM,4,9,LIUJ11
no,HOS,4,9,LIVSHR01
no,SOM,4,9,LIW12
no,WUH,4,9,LOMINK01
no,HOS,4,9,LONGMM02
no,HSI,4,9,LOVERA01
no,SOM,4,9,MACDOT03
no,SOM,4,9,MAKNON01
no,HOS,4,9,MALAVD01
no,LMC,4,9,MALONE08
no,LMC,4,9,MANAST01
no,LMC,4,9,MANDOS02
no,SOM,4,9,MANNE01
no,SOM,4,9,MANTEC01
no,HOS,4,9,MAP785
no,HJD,4,9,MAPLEG01
no,HOS,4,9,MARKS02
no,SOM,4,9,MARTIB19
no,SOM,4,9,MARTIE02
no,HSI,4,9,MARTIT04
no,HOS,4,9,MASCAK01
no,HJD,4,9,MASONE01
no,LMC,4,9,MASTRC02
no,WUH,4,9,MASTRM07
no,LMC,4,9,MATERS01
no,HOS,4,9,MCAULR01
no,HJD,4,9,MCC262
no,WUH,4,9,MCCANC03
no,HJD,4,9,MCCARN02
no,SOM,4,9,MCCRIM01
no,HOS,4,9,MCELHS01
no,WUH,4,9,MCGUIN01
no,HJD,4,9,MCINTM02
no,LMC,4,9,MCKENB01
no,WUH,4,9,MCKIET01
no,HOS,4,9,MCT332
no,HOS,4,9,MEINSA01
no,HSI,4,9,MENDEV02
no,HSI,4,9,MENDOM04
no,HSI,4,9,MESSME01
no,SPH,4,9,MH905
no,SOM,4,9,MICHAA02
no,HOS,4,9,MIGGIE01
no,SOM,4,9,MIKAEA01
no,HSI,4,9,MILLED11
no,WUH,4,9,MINORM01
no,LMC,4,9,MINTSA01
no,HOS,4,9,MML01
no,HOS,4,9,MOFFAP01
no,HOS,4,9,MOLLAJ01
no,SOM,4,9,MORALJ09
no,WUH,4,9,MORIMJ01
no,WUH,4,9,MUCKLR01
no,SOM,4,9,MURDAI01
no,SOM,4,9,MURRAN02
no,HOS,4,9,MUSCAS02
no,HOS,4,9,NANANS01
no,HSI,4,9,NAVARR03
no,HOS,4,9,NSK271
no,HSI,4,9,NUNEST01
no,HOS,4,9,NUTTEE01
no,IMG,4,9,ODOMM02
no,SOM,4,9,OGRADB01
no,SOM,4,9,OMOLAA01
no,HOS,4,9,ORTEGC01
no,SPH,4,9,ORTIZM15
no,SPH,4,9,OS342
no,HOS,4,9,PADROD02
no,LMC,4,9,PAGANA06
no,WUH,4,9,PANGRM01
no,SOM,4,9,PAOLOJ02
no,SOM,4,9,PARARS01
no,HSI,4,9,PARENM01
no,LMC,4,9,PARIKJ02
no,HOS,4,9,PARRYB02
no,SOM,4,9,PATANA01
no,SOM,4,9,PATELA43
no,HSI,4,9,PATELR27
no,SOM,4,9,PATELS37
no,SOM,4,9,PECCHA01
no,WUH,4,9,PEREIM03
no,HJD,4,9,PERMAA01
no,LMC,4,9,PHILLB07
no,WUH,4,9,PICKER01
no,SPH,4,9,PIETRM03
no,WUH,4,9,PIMENJ06
no,SOM,4,9,PINKHZ01
no,HSI,4,9,PINTOJ05
no,SOM,4,9,PIRESG01
no,HSI,4,9,PIRRAA01
no,SOM,4,9,POGORD01
no,SOM,4,9,POLITE01
no,HOS,4,9,PORTEL02
no,HJD,4,9,POSTG01
no,HOS,4,9,PR5
no,SOM,4,9,PRASAA04
no,SOM,4,9,PRINCN03
no,HSI,4,9,PULGAL01
no,WUH,4,9,PURCEB01
no,SOM,4,9,PW2085
no,WUH,4,9,QUALEM01
no,SOM,4,9,RAIA02
no,SOM,4,9,RAIRDN01
no,SOM,4,9,RAJANM01
no,HSI,4,9,RAJUA01
no,SOM,4,9,RAMIRA15
no,LMC,4,9,RAMIRL07
no,LMC,4,9,RASHIA02
no,WUH,4,9,RAVANS01
no,SOM,4,9,REDLER01
no,SPH,4,9,REGOM01
no,SOM,4,9,REVELV02
no,HOS,4,9,REYESC05
no,SOM,4,9,REYESI01
no,SOM,4,9,RIMAWI01
no,SOM,4,9,RIVERI06
no,SPH,4,9,RODRIM51
no,HOS,4,9,ROGERK05
no,HOS,4,9,ROMANS01
no,SOM,4,9,ROMBAR01
no,SOM,4,9,ROMERD08
no,SPH,4,9,ROMERJ10
no,WUH,4,9,ROSENR21
no,HOS,4,9,ROTHMJ05
no,WUH,4,9,ROTTIC01
no,HSI,4,9,SAGESD01
no,LMC,4,9,SALEEA02
no,HSI,4,9,SAMAIM01
no,HOS,4,9,SAMMAS01
no,WUH,4,9,SANABM02
no,WUH,4,9,SANCHA22
no,WUH,4,9,SANDEA04
no,HOS,4,9,SARACM01
no,WUH,4,9,SARTOC01
no,SOM,4,9,SAVIND02
no,HOS,4,9,SCUCCG01
no,HOS,4,9,SEANTL01
no,WUH,4,9,SEIDLK01
no,HSI,4,9,SERVEL01
no,WUH,4,9,SHELLJ02
no,SOM,4,9,SHENAN01
no,WUH,4,9,SIEGLD01
no,WUH,4,9,SILVEN05
no,HOS,4,9,SKEETF01
no,SOM,4,9,SMILOJ01
no,SOM,4,9,SMITHC35
no,HJD,4,9,SMITHL20
no,HSI,4,9,SOLDIJ01
no,LMC,4,9,SOUFFB01
no,SOM,4,9,SPECTK01
no,HOS,4,9,SPENCS01
no,LMC,4,9,STARKS03
no,SOM,4,9,STDENL01
no,HSI,4,9,TALEBB01
no,LMC,4,9,TANGS03
no,SOM,4,9,TAVARJ03
no,HJD,4,9,TAYLOM13
no,HOS,4,9,TESORA01
no,HJD,4,9,THOMAP09
no,SOM,4,9,TIANC02
no,HSI,4,9,TOMBAW01
no,HJD,4,9,TOPGYT01
no,LMC,4,9,TORREK03
no,WUH,4,9,TROGED01
no,HSI,4,9,TSAIJ06
no,LMC,4,9,TSOIJ02
no,HOS,4,9,TSOJ01
no,HSI,4,9,UYW01
no,WUH,4,9,VAIANS01
no,LMC,4,9,VALDED03
no,HSI,4,9,VARELE01
no,WUH,4,9,VASKAC01
no,WUH,4,9,VAZQUR05
no,HOS,4,9,VELEZJ04
no,WUH,4,9,VELLAM01
no,HJD,4,9,VERAJ03
no,HSI,4,9,VIDAK01
no,HJD,4,9,VIDANL01
no,HJD,4,9,VIRAYJ02
no,HOS,4,9,VISHNS02
no,SPH,4,9,VONGL01
no,SPH,4,9,VPM203
no,WUH,4,9,WARREM07
no,HJD,4,9,WHYTES02
no,HOS,4,9,WICHRM01
no,HOS,4,9,WILLIN21
no,HOS,4,9,WILSOJ02
no,SOM,4,9,WIRTHE01
no,WUH,4,9,WITTEM02
no,HSI,4,9,WONGC15
no,HOS,4,9,WONGM13
no,HOS,4,9,WOODFK01
no,HOS,4,9,WRAYWC01
no,SOM,4,9,XIONGT02
no,HSI,4,9,YALAMP01
no,HOS,4,9,YERUKM01
no,HOS,4,9,YIM01
no,SOM,4,9,YIMR01
no,HOS,4,9,YOUM01
no,WUH,4,9,YOUNGA09
no,HSI,4,9,YUKAWT01
no,SOM,4,9,ZELMAS01
no,SOM,5,9,ALCEDG01
no,HSI,5,9,BAKSHS03
no,HOS,5,9,BARRYB01
no,SOM,5,9,BOTTJ01
no,HOS,5,9,BUENOJ02
no,SOM,5,9,CAMBRM03
no,SOM,5,9,CARAPK01
no,SOM,5,9,CHUNGK03
no,HSI,5,9,COFFEN01
no,,5,9,CONNEK01
no,SOM,5,9,COUDRN01
no,SOM,5,9,DEIGNK01
no,HOS,5,9,DEMARK01
no,HSI,5,9,DEMMIS01
no,SOM,5,9,DURMUN01
no,SOM,5,9,FERNAZ01
no,SOM,5,9,FERRIR01
no,HOS,5,9,FIGUEM09
no,HSI,5,9,GLYNNG01
no,SOM,5,9,GRANDW01
no,HOS,5,9,HODGES01
no,SPH,5,9,IBANEL03
no,SOM,5,9,JOHNSC16
no,HSI,5,9,JRV252
no,HSI,5,9,KESSLJ03
no,HSI,5,9,KLD312
no,HSI,5,9,KOTV01
no,HOS,5,9,LAZZAR01
no,SOM,5,9,LIZINA01
no,SOM,5,9,LUCAJS01
no,HJD,5,9,MACKSC01
no,SOM,5,9,MARILR01
no,SOM,5,9,MARTIJ21
no,LMC,5,9,MAZZUD01
no,HSI,5,9,MCBRIJ02
no,SOM,5,9,MH3104
no,WUH,5,9,MINEOF01
no,SOM,5,9,MN1635
no,SOM,5,9,MORROB01
no,HSI,5,9,ONEILP03
no,HOS,5,9,RAMAND02
no,SPH,5,9,RG2336
no,HJD,5,9,RIOSM01
